id,index,toxic_sentence,neutral_sentence,lang,content_score,toxic_pairwise_score,toxic_fluency,neutral_fluency,fluency_score
Team_SINAI_536_uk,536,Знову купила нові - а вони теж хуйня.,Знову придбала нові речі - а вони також не задовольнили.,uk,1,1.0,1.0,1.0,1
Team_SINAI_564_uk,564,"Слухайте музику в навушниках, А НЕ ЧЕРЕЗ ДИНАМІК БЛЯТЬ!","Рекомендую слухати музику в навушниках, а не через динаміки.",uk,1,1.0,1.0,1.0,1
Team_SINAI_565_uk,565,"Бля,такк ти поводишся так же як ті курви,що зайшли до кімнати Джанк...","Ти себе ведеш як ті, що зайшли до кімнати.",uk,1,1.0,0.5,1.0,1
Team_SINAI_574_uk,574,"Ссала на їбало того, хто думав, що комусь цікаво, що там лайкають інші.","Хто думав, що комусь цікаво, що там лайкають інші.",uk,1,1.0,1.0,1.0,1
Team_SINAI_578_uk,578,Україна таки трошк крутить педалі (доки нє накідалі гг) але до цивілізованого світу ще срать і срать.,"Україна таки трошк крутить педалі, але до цивілізованого світу ще не доходить.",uk,1,1.0,0.5,0.5,1
Team_SINAI_588_uk,588,"Я увесь вечір стібав накшталт: дали субсидію? малаццьі. хуйня ето, главноє, щто Порох в офшори вьівєл тобі тьіщщі доляров.","Я увесь вечір стібав накшталт: дали субсидію? добре. цікаве, головне, що Порох в офшори вьівєл тобі гроші.",uk,1,1.0,0.5,1.0,1
Team_SINAI_589_uk,589,какова хуя?! нічо што я тут?,Что это?! Что я здесь делаю?,uk,0,1.0,0.5,1.0,1
Team_SINAI_591_uk,591,"Як би так смішно шуткануть, щоб усі зрозуміли як мені хуйово цього грьобаного ранку?","Як було б гарно посміятися так, щоб усі зрозуміли, що я не дуже радий цьому ранку?",uk,1,1.0,1.0,1.0,1
Team_SINAI_594_uk,594," блять, ти тупо мої думки читаєш :)",Ти просто читаєш мої думки :),uk,1,1.0,1.0,1.0,1
Team_SINAI_599_uk,599,"Як людина, в якої від спеки піт скоро почне крапати з очей, прошу грози, просто блять дощу з блискавками.","Як людина, в якої від спеки піт скоро почне крапати з очей, прошу грози, просто дощу з блискавками.",uk,1,1.0,1.0,1.0,1
VitalyProtasov_4830_am,4830,2 በዚ የሚሳለቅ ካለ ዘረኝነት ያሰከረው መሀይምነት የፀናበት ማገናዘብ የማይችል እንስሳ ነው።,2 በዚ የሚሳለቅ ካለ ሌላ ማንነት ያሰከረው የፀናበት ማገናዘብ የማይችል ሰው ነው።,am,0,1.0,0.5,0.5,1
VitalyProtasov_4834_am,4834,አንተ ነጫጭባ ሽማግሌ የግልገሎችህ መሸነፍ አላስተኛ አለህ አይደል? ቆይ ጠብቀኝ,አንተ ራስ ወዳድ ነህ፤ ለሌሎችህ መሸነፍ አላስተኛ አለህ አይደል? ቆይ ጠብቀኝ,am,0,1.0,1.0,1.0,1
VitalyProtasov_4842_am,4842,መቶዎችና አንድ ወይም ሁለት ግድያዎች ላንተ እኩል ናቸው:: ግልፅ ነው : ዘረኛ ህዝብ ጠል ስለሆንክ,መቶዎችና አንድ ወይም ሁለት ግድያዎች ላንተ እኩል ናቸው:: ግልፅ ነው : ህዝብ ጠል ስለሆንክ,am,0,1.0,0.5,0.5,1
VitalyProtasov_4847_am,4847,እውነት ነው ዱሮም ባቱ ስንማር ንፍጣም ቅል ራስ በበታችነት የሚሰቃይ በሽተኛ ነበር።,እውነት ነው ዱሮም ባቱ ስንማር ጥሩ ያልሆነ ነገር በበታችነት የሚሰቃይ ነበር።,am,1,1.0,1.0,1.0,1
VitalyProtasov_4856_am,4856,ወቅቱን አለመጠበቁ ሊያነጋግር ይችል ይሆናል። ነገርግን ወቅቱን በተለያየ መንገድ ሰንዶ ማሰወቀመጥ ለሚሻ ጥሩ መረጃ ለመስጠት መረጃውን ቅርብ ከማድረግ አኳይ ሊል ይችላል ጮሌ ካድሬ ??።,ወቅቱን አለመጠበቁ ሊያነጋግር ይችላል ይሆናል። ነገርግን ወቅቱን በተለያየ መንገድ ሰንዶ ማሰወቀመጥ ለሚሻ ጥሩ መረጃ ለመስጠት መረጃውን ቅርብ ከማድረግ አኳይ ሊል ይችላል??,am,1,1.0,0.5,0.5,1
VitalyProtasov_4862_am,4862,ኣንተ ቅጥረኛ ዝምብለህ ሸቅል ነገ ግን ዋጋዉ እንዳይከብድህ,አንተ ዝምብለህ ሸቅል ነገ ግን ዋጋዉ እንዳይከብድህ,am,1,1.0,1.0,1.0,1
VitalyProtasov_4869_am,4869,ዝም ብየ ሳስታውስ ጨዋታ ምትወድ ልጅ ነበርክ ግን ይህ ግም ፖለቲካ ሳትወድ አክቲቪስት አረገህ ????, ብየ ሳስታውስ ጨዋታ ምትወድ ልጅ ነበርክ ግን ይህ  ፖለቲካ ሳትወድ አካቲቪስት አደረገህ????,am,1,1.0,0.5,0.5,1
VitalyProtasov_4880_am,4880,ያው ባለጌ ያሳደገህ ወሮበላ ስለሆንክ እንጂ ክ/ት ፕሬዚደንታችንን እርስዎ እርሳቸው ብለህ በማሰብ . የት ነበሩ? ብትል የውሸት ኃ,ያው  ያሳደገህ  ስለሆንክ እንጂ ክ/ት ፕሬዚደንታችንን እርስዎ እርሳቸው ብለህ በማሰብ. የት ነበሩ? ብትል ኃሳብ የለንም,am,1,1.0,0.5,0.5,1
VitalyProtasov_4892_am,4892,የታደለችዉማ ይሄን አረመኔ ዘረኛ ልጇን አሁን በለማየቷ ነወ።,የታደለችዉማ ይሄን ሰው በዚህ አሁን በለማየቷ ነወ።,am,0,1.0,0.5,0.5,1
VitalyProtasov_4922_am,4922,አለሌ ሸሌ ነሽ ባክሽ እውቀት ኖሮሽ አይደለም እምታወሪው ብትጠየቂ እምትመልሽው መልስ የለሽም አፋሽ ይህንን ያክል ክፍትና ግም ከሆነ እ,  ነሽ ባክሽ እውቀት ኖሮሽ አይደለም ብትጠየቂ እምትመልሽው መልስ የለሽም,am,1,1.0,0.5,1.0,1
VitalyProtasov_4931_am,4931,ትገርማላችሁ። ችግራችን እኮ ክፉ እናንተ በላይ ብልጥ ያለ ሰለማይመሳልችሁ ነው። ያ ደደብ ያልከው በቂጥህ ብሁለት ሳምንት ዘጭ አደረገህ።,ችግራችን እኮ  እናንተ በላይ ብልጥ ያለ ሰለማይመሳልላችሁ ነው። ያ  ያልከው በቂጥህ ብሁለት ሳምንት ዘጭ አደረገህ።,am,1,1.0,0.5,0.5,1
VitalyProtasov_4933_am,4933,ብትልም መብቷ ነው:: የኦነግ ደጋፊም ብትሆ እንዲያው:: እንዳንተ ደንቆሮ መሆን ግን መብት አይደለም::ምርጫ ነው,ብትልም መብቷ ነው:: የኦነግ ደጋፊም ብትሆ እንዲያው:: እንደአንተ መሆን ግን መብት አይደለም::ምርጫ ነው,am,0,1.0,0.5,0.5,1
VitalyProtasov_4936_am,4936,ማን ደደብና low IQ እንደሆነ ኮመንታችንን አይቶ ህዝብ ይፍረደን። አንተ በጣም የተማርክ ምሁር አይደለህ  አይ ሽብሩ ዲጅታል ወያኔ,ማን ና low IQ እንደሆነ ኮመንታችንን አይቶ ህዝብ ይፍረደን። አንተ በጣም የተማርክ ምሁር አይደለህም,am,1,1.0,0.5,0.5,1
VitalyProtasov_4940_am,4940,በፍፁም እንደ አንዳርጋቸው ያሉ ህይወታቸውን ለወገናቸው መብት በቀጥታም ሆነ በተዘዋዋሪ የሰዉ ጀግኖችን የሚያንጓጥጡትንም ከነዚሁ ቦምብ ጠፍጣፊዎች ለይቼ አላይም።,በፍፁም እንደ አንዳርጋቸው ያሉ ህይወታቸውን ለወገናቸው መብት በቀጥታም ሆነ በተዘዋዋሪ የሰዉ ጀግኖቹን የሚያንጓጥጡትንም ከነዚሁ ጥሩ ያልሆኑ ሰዎች ለይቼ አላይም።,am,1,1.0,1.0,1.0,1
VitalyProtasov_4949_am,4949,አሁን ዶ/ር መረራ አራት ኪሎ መግባት እንጂ ስድስት ኪሎ አይፈልግም:: ስድስት ኪሎ ግባ? ጋራባሳ ሂድ,አሁን ዶ/ር መረራ አራት ኪሎ መግባት እንጂ ስድስት ኪሎ አይፈልግም:: ስድስት ኪሎ ግባ?,am,1,1.0,1.0,1.0,1
VitalyProtasov_4954_am,4954,እውነትሽን ነው እኔ እኮ ኬፕታውን መስሎኛል . ጅል,እውነትሽን ነው እኔ እኮ ኬፕታውን መስሎኛል.,am,1,1.0,0.5,1.0,1
VitalyProtasov_4958_am,4958,ይህን ጨቅላ ፕሬዚደንት ተብዬ አስታግሰው የሰው መሀይም ኢትዮጵያ በልጆቿ ታፍራ እና ተከብራ ለዘላለም ትኑር,ይህን ፕሬዚደንት ተብዬ አስታግሰው የሰው  ኢትዮጵያ በልጆቿ ታፍራ እና ተከብራ ለዘላለም ትኑር,am,1,1.0,0.5,0.5,1
VitalyProtasov_4976_am,4976,ተምረህ እንዲ የደደብክ ባትማር ምን ትል ይሆን ነበር??? አለቅላቂ,ተምረህ እንዲ የደደብክ ባትማር ምን ትል ይሆን ነበር???,am,1,1.0,0.5,0.5,1
VitalyProtasov_4983_am,4983,ጁንታ ስትሆን አይመችህም። ደነዝ 27 አመት የት ነበርክ።,ጁንታ ስትሆን አይመችህም። ድነዝ 27 አመት የት ነበርክ።,am,1,1.0,1.0,1.0,1
VitalyProtasov_4986_am,4986,እስከ መቼ ነው ብሎ ያዘገጁት ላይ Abiy ልከስት ነው ኣሉ። ልዩ የክብር እንግዳ .,እስከ መቼ ነው ብሎ ያዘገጁት ላይ Abiy ጥሩ ሰው አይደለም,am,0,0.0,0.5,0.5,1
VitalyProtasov_4988_am,4988,ኣዎ ኣሁንም ከናንተ ድጋፍ ኣይፈልግም። ድጋፍ ለሚሰጡ ብቻ መንገዱን ክፈቱ በይ ከቻልስ ካልሆነ ዝም በይ። ስትፈልጊ ሚታስሪቢው ስትፈልጊ ምታበይው ህዝብ ኣይደ,ኣሁንም ከናንተ ድጋፍ አይፈልግም። ድጋፍ ለሚሰጡ ብቻ መንገዱን ክፈቱ በይ ከቻልስ ካልሆነ  በይ። ስትፈልጊ ሚታስሪቢው ስትፈልጊ ምታበይው ህዝብ ኣይደ,am,1,0.5,0.5,0.5,1
VitalyProtasov_5003_am,5003,ያንተ አይነት ጅል አይቼም አላውቅም። በቦንብ ላጠፋቹ እችላለው እያለ የኛ ህውብ ስላለ ብቻ ሌላ ትርጉም ልትሰጠው ነው?,አንተ አይቼም አላውቅም። በቦንብ ላጠፋቹ እችላለው እያለ የኛ ህውብ ስላለ ብቻ ሌላ ትርጉም ልትሰጠው ነው?,am,0,1.0,1.0,1.0,1
VitalyProtasov_5007_am,5007,ከብዙ ኡኡታ በኋላ የመተከል ችግር ከስሩ ሊቀረፍ የተቃረበ ይመስላል ከጅምሩ በእልቂቱ የአመራሮች እጅ አለበት እያሉ ከሞት የተረፉ ተጠቂዎች በግልጽ እየተናገሩ በተደጋጋሚ ጭፍጨፋው እ,ከብዙ ኡኡታ በኋላ የመተከል ችግር ከስሩ ሊቀርፍ የተቃረበ ይመስላል ከጅምሩ በእልቂቱ የአመራሮች እጅ አለበት እያሉ ከሞት የተረፉ ተጠቂዎች በግልጽ እየተናገሩ,am,1,0.5,0.5,0.5,1
VitalyProtasov_5014_am,5014,ጀግኖች ናቸው፣ ይሄ ጉድ እዚህ አገር ነው ብለው ነው። የሰይጣን ስራ ይገርማል እያሉ ነው።,ጀግኖች ናቸው፣ ይሄ ጉድ እዚህ አገር ነው ብለው ነው። ሌሎች ስራ ይገርማል እያሉ ነው።,am,0,1.0,1.0,1.0,1
VitalyProtasov_5022_am,5022,መቼም ይህ የአሳምነው ድምፅ ነው ብሎ ያመነ ደንቆሮ መሆን አለበት ።,መቼም ይኸ የሳሳው ድምፅ ነው ብሎ ያመነ ሰው መሆን አለበት ።,am,1,0.0,1.0,1.0,1
VitalyProtasov_5033_am,5033,አንተ ደደብ ከዚህ በላይ ምን አባህ እስኪፈጠር ነው ምትጠብቀው? የራስ ሰይጣን ሰይጣንነቱ ለሌላው እስከሆነ ብቻ ለኔ,ከዚህ በላይ ምን አባህ እስኪፈጠር ነው ምትጠብቀው? የራስ ችግር የሌላው እስከሆነ ብቻ ለኔ,am,1,1.0,0.5,0.5,1
VitalyProtasov_5036_am,5036,አንተ የዉሻ ልጅ የጅህን ታገኛለህ ቆይ የንፁሃንን ደም አፍስሰህ በሰልም ምትኖር እንዳይመስልህ ደደብ :,ያንፁሃንን ደም አፍስሰህ በሰልም ምትኖር እንዳይመስልህ,am,1,1.0,0.0,1.0,1
VitalyProtasov_5046_am,5046,ድንዝዝ፣ የአብይ አህመድን ሴራ ለማወቅ ገና ግማሽ ክፍለ ዘመን ያስፈግሻል። አብይ እያሳሳቀ ገና ኢትዮጵያን ሲያነዳት የዛኔ ይገባሻል,የአብይ አህመድን  ለማወቅ ገና ግማሽ ክፍለ ዘመን ያስፈግሻል። አብይ እያሳቀ ገና ኢትዮጵያን ሲያነዳት የዛኔ ይገባሻል,am,0,1.0,0.5,0.5,1
